"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"US1CATY0011","TRINITY CENTER 0.6 ESE, CA US","40.982639","-122.696492","739.7","2020-12",,,,,,,"4.05",",,,N",,,,,,
"US1CATY0011","TRINITY CENTER 0.6 ESE, CA US","40.982639","-122.696492","739.7","2021-01",,,,,,,"8.89",",,,N",,,,,,
"US1CATY0011","TRINITY CENTER 0.6 ESE, CA US","40.982639","-122.696492","739.7","2021-02",,,,,,,"5.14","1,,,N",,,,,,
"USR0000CRSP","ROSE PEAK CALIFORNIA, CA US","37.5019","-121.7355","932.7","2020-03",,,"30",",U,26,","70",",U,04,",,,"43.8",",U","49.2",",,,U","38.4",",,,U"
"USR0000CRSP","ROSE PEAK CALIFORNIA, CA US","37.5019","-121.7355","932.7","2020-04",,,"33",",U,06,+","75",",U,24,",,,"51.3",",U","57.8",",,,U","44.9",",,,U"
"USR0000CRSP","ROSE PEAK CALIFORNIA, CA US","37.5019","-121.7355","932.7","2020-05",,,"40",",U,13,","89",",U,28,+",,,"59.1",",U","67.3",",,,U","50.8",",,,U"
"USR0000CRSP","ROSE PEAK CALIFORNIA, CA US","37.5019","-121.7355","932.7","2020-06",,,"38","1,U,07,","88","1,U,26,",,,"65.7","2,U","74.7","1,,,U","56.7","1,,,U"
"USR0000CRSP","ROSE PEAK CALIFORNIA, CA US","37.5019","-121.7355","932.7","2020-07",,,"55",",U,06,","89",",U,28,+",,,"73.3",",U","80.5",",,,U","66.1",",,,U"
"USR0000CRSP","ROSE PEAK CALIFORNIA, CA US","37.5019","-121.7355","932.7","2020-08",,,"49",",U,05,","96",",U,15,",,,"76.0",",U","83.3",",,,U","68.6",",,,U"
"USR0000CRSP","ROSE PEAK CALIFORNIA, CA US","37.5019","-121.7355","932.7","2020-09",,,"51",",U,25,+","101",",U,07,",,,"74.4",",U","82.3",",,,U","66.5",",,,U"
"USR0000CRSP","ROSE PEAK CALIFORNIA, CA US","37.5019","-121.7355","932.7","2020-10",,,"41",",U,26,","89",",U,03,+",,,"69.2",",U","76.7",",,,U","61.7",",,,U"
"USR0000CRSP","ROSE PEAK CALIFORNIA, CA US","37.5019","-121.7355","932.7","2020-11",,,"32","1,U,09,","80","1,U,02,+",,,"52.5","2,U","60.0","1,,,U","45.0","1,,,U"
"USR0000CRSP","ROSE PEAK CALIFORNIA, CA US","37.5019","-121.7355","932.7","2020-12",,,"34",",U,14,+","72",",U,08,",,,"49.1",",U","55.5",",,,U","42.7",",,,U"
"USR0000CRSP","ROSE PEAK CALIFORNIA, CA US","37.5019","-121.7355","932.7","2021-01",,,"26",",U,26,","72",",U,14,",,,"46.5",",U","52.2",",,,U","40.8",",,,U"
"USR0000CRSP","ROSE PEAK CALIFORNIA, CA US","37.5019","-121.7355","932.7","2021-02",,,"31",",U,03,","63",",U,07,",,,"45.7",",U","52.0",",,,U","39.4",",,,U"
"USR0000CBCN","BELL CANYON CALIFORNIA, CA US","33.5417","-117.5917","213.4","2020-03",,,"42",",U,27,","81",",U,05,",,,"56.5",",U","64.5",",,,U","48.5",",,,U"
"USR0000CBCN","BELL CANYON CALIFORNIA, CA US","33.5417","-117.5917","213.4","2020-04",,,"47",",U,11,+","95",",U,24,",,,"61.1",",U","69.4",",,,U","52.8",",,,U"
"USR0000CBCN","BELL CANYON CALIFORNIA, CA US","33.5417","-117.5917","213.4","2020-05",,,"50",",U,20,","91",",U,06,",,,"66.2",",U","76.9",",,,U","55.5",",,,U"
"USR0000CBCN","BELL CANYON CALIFORNIA, CA US","33.5417","-117.5917","213.4","2020-06",,,"54",",U,30,+","95",",U,10,+",,,"68.4",",U","78.2",",,,U","58.6",",,,U"
"USR0000CBCN","BELL CANYON CALIFORNIA, CA US","33.5417","-117.5917","213.4","2020-07",,,"54",",U,28,","100",",U,31,+",,,"72.0",",U","84.0",",,,U","60.0",",,,U"
"USR0000CBCN","BELL CANYON CALIFORNIA, CA US","33.5417","-117.5917","213.4","2020-08",,,"57",",U,10,+","106",",U,18,",,,"76.2",",U","88.6",",,,U","63.7",",,,U"
"USR0000CBCN","BELL CANYON CALIFORNIA, CA US","33.5417","-117.5917","213.4","2020-09",,,"55",",U,25,","114",",U,05,",,,"77.6",",U","90.9",",,,U","64.2",",,,U"
"USR0000CBCN","BELL CANYON CALIFORNIA, CA US","33.5417","-117.5917","213.4","2020-10",,,"54",",U,26,","102",",U,01,",,,"74.0",",U","84.7",",,,U","63.4",",,,U"
"USR0000CBCN","BELL CANYON CALIFORNIA, CA US","33.5417","-117.5917","213.4","2020-11",,,"42",",U,09,","92",",U,05,",,,"63.6",",U","74.4",",,,U","52.8",",,,U"
"USR0000CBCN","BELL CANYON CALIFORNIA, CA US","33.5417","-117.5917","213.4","2020-12",,,"44",",U,29,+","82",",U,21,",,,"61.0",",U","70.6",",,,U","51.4",",,,U"
"USR0000CBCN","BELL CANYON CALIFORNIA, CA US","33.5417","-117.5917","213.4","2021-01",,,"38",",U,26,","93",",U,15,",,,"59.6",",U","68.8",",,,U","50.3",",,,U"
"USR0000CBCN","BELL CANYON CALIFORNIA, CA US","33.5417","-117.5917","213.4","2021-02",,,"39",",U,08,","81",",U,22,",,,"58.7",",U","68.6",",,,U","48.7",",,,U"
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2020-03",,,,,,,"3.23",",,,N",,,,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2020-04",,,,,,,"2.86","5,,,N",,,,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2020-09",,,,,,,"0.00","5,,,N",,,,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2020-10",,,,,,,"0.00","3,T,,N",,,,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2020-11",,,,,,,"0.11","1,,,N",,,,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2020-12",,,,,,,"1.70","4,,,N",,,,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2021-01",,,,,,,"1.76","1,,,N",,,,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2021-02",,,,,,,"0.15",",,,N",,,,,,
"USR0000CSUF","SUGARLOAF SHF CALIFORNIA, CA US","40.9167","-122.4383","1280.2","2020-03",,,"27",",U,16,","74",",U,04,",,,"44.9",",U","53.3",",,,U","36.5",",,,U"
"USR0000CSUF","SUGARLOAF SHF CALIFORNIA, CA US","40.9167","-122.4383","1280.2","2020-04",,,"29",",U,02,","84",",U,28,",,,"55.8",",U","66.7",",,,U","44.8",",,,U"
"USR0000CSUF","SUGARLOAF SHF CALIFORNIA, CA US","40.9167","-122.4383","1280.2","2020-05",,,"37","2,U,03,","90","2,U,29,+",,,"59.7","4,U","70.6","2,,,U","48.8","2,,,U"
"USR0000CSUF","SUGARLOAF SHF CALIFORNIA, CA US","40.9167","-122.4383","1280.2","2020-06",,,"39",",U,08,","100",",U,26,",,,"68.8",",U","81.0",",,,U","56.7",",,,U"
"USR0000CSUF","SUGARLOAF SHF CALIFORNIA, CA US","40.9167","-122.4383","1280.2","2020-07",,,"56",",U,07,+","100",",U,16,+",,,"78.7",",U","91.9",",,,U","65.6",",,,U"
"USR0000CSUF","SUGARLOAF SHF CALIFORNIA, CA US","40.9167","-122.4383","1280.2","2020-08",,,"58",",U,07,","107",",U,15,+",,,"81.8",",U","96.4",",,,U","67.3",",,,U"
"USR0000CSUF","SUGARLOAF SHF CALIFORNIA, CA US","40.9167","-122.4383","1280.2","2020-09",,,"54",",U,27,","111",",U,07,",,,"78.2",",U","93.0",",,,U","63.4",",,,U"
"USR0000CSUF","SUGARLOAF SHF CALIFORNIA, CA US","40.9167","-122.4383","1280.2","2020-10",,,"34",",U,26,","101",",U,01,",,,"69.6",",U","85.1",",,,U","54.2",",,,U"
"USR0000CSUF","SUGARLOAF SHF CALIFORNIA, CA US","40.9167","-122.4383","1280.2","2020-11",,,"27",",U,09,","81",",U,05,+",,,"48.4",",U","56.5",",,,U","40.3",",,,U"
"USR0000CSUF","SUGARLOAF SHF CALIFORNIA, CA US","40.9167","-122.4383","1280.2","2020-12",,,"31",",U,25,","62",",U,03,",,,"43.0",",U","49.9",",,,U","36.2",",,,U"
"USR0000CSUF","SUGARLOAF SHF CALIFORNIA, CA US","40.9167","-122.4383","1280.2","2021-01",,,"25",",U,27,","63",",U,14,",,,"41.1",",U","46.5",",,,U","35.8",",,,U"
"USR0000CSUF","SUGARLOAF SHF CALIFORNIA, CA US","40.9167","-122.4383","1280.2","2021-02",,,"28",",U,04,","69",",U,06,",,,"43.5",",U","52.1",",,,U","35.0",",,,U"
"USC00045064","LOMPOC, CA US","34.6538","-120.4513","22.9","2020-03",,,"34","3,7,18,","78",",7,31,","3.95",",,,7","55.0","3,7","64.2",",,,7","45.8","3,,,7"
"USC00045064","LOMPOC, CA US","34.6538","-120.4513","22.9","2020-04",,,"37","1,7,26,","88",",7,24,","2.33",",,,7","58.4","1,7","68.5",",,,7","48.2","1,,,7"
"USC00045064","LOMPOC, CA US","34.6538","-120.4513","22.9","2020-05",,,"42","2,7,21,+","84",",7,08,","0.01",",,,7","61.7","2,7","72.6",",,,7","50.7","2,,,7"
"USC00045064","LOMPOC, CA US","34.6538","-120.4513","22.9","2020-06",,,"47","5,7,09,","91",",7,09,","0.00",",,,7","63.2","5,7","73.1",",,,7","53.4","5,,,7"
"USC00045064","LOMPOC, CA US","34.6538","-120.4513","22.9","2020-07",,,"45","1,7,10,","78",",7,16,+","0.00",",,,7","62.5","1,7","71.0",",,,7","54.0","1,,,7"
"USC00045064","LOMPOC, CA US","34.6538","-120.4513","22.9","2020-08",,,"52",",7,09,+","90","1,7,13,","0.00",",,,7","66.3","1,7","75.2","1,,,7","57.4",",,,7"
"USC00045064","LOMPOC, CA US","34.6538","-120.4513","22.9","2020-09",,,"40",",7,17,","97",",7,06,","0.00",",,,7","63.8",",7","73.8",",,,7","53.8",",,,7"
"USC00045064","LOMPOC, CA US","34.6538","-120.4513","22.9","2020-10",,,"36",",7,17,","99",",7,14,+","0.02",",,,7","66.2",",7","78.6",",,,7","53.9",",,,7"
"USC00045064","LOMPOC, CA US","34.6538","-120.4513","22.9","2020-11",,,"31",",7,19,","89",",7,16,","0.29",",,,7","55.9",",7","69.5",",,,7","42.3",",,,7"
"USC00045064","LOMPOC, CA US","34.6538","-120.4513","22.9","2020-12",,,"31","4,7,30,","80",",7,07,","0.93",",,,7","53.4","4,7","66.4",",,,7","40.4","4,,,7"
"USC00045064","LOMPOC, CA US","34.6538","-120.4513","22.9","2021-01",,,"33",",7,26,","85",",7,15,","5.47",",,,7","53.4",",7","65.5",",,,7","41.2",",,,7"
"USC00046154","NEW CUYAMA FIRE STATION, CA US","34.9455","-119.6827","658.4","2020-03",,,"28",",7,17,","82",",7,05,","2.86",",,,7","49.6",",7","62.7",",,,7","36.6",",,,7"
"USC00046154","NEW CUYAMA FIRE STATION, CA US","34.9455","-119.6827","658.4","2020-04",,,"31",",7,07,+","88",",7,29,","3.44",",,,7","56.7",",7","70.6",",,,7","42.7",",,,7"
"USC00046154","NEW CUYAMA FIRE STATION, CA US","34.9455","-119.6827","658.4","2020-05",,,"36",",7,19,","101",",7,27,","0.00",",,,7","64.8",",7","83.4",",,,7","46.3",",,,7"
"USC00046154","NEW CUYAMA FIRE STATION, CA US","34.9455","-119.6827","658.4","2020-06",,,"43",",7,09,","100",",7,26,","0.00",",,,7","70.8",",7","89.7",",,,7","51.8",",,,7"
"USC00046154","NEW CUYAMA FIRE STATION, CA US","34.9455","-119.6827","658.4","2020-07",,,"45",",7,01,","105",",7,11,","0.00",",,,7","76.7",",7","97.2",",,,7","56.2",",,,7"
"USC00046154","NEW CUYAMA FIRE STATION, CA US","34.9455","-119.6827","658.4","2020-08",,,"47",",7,06,","105",",7,17,+","0.00",",,,7","79.6",",7","98.8",",,,7","60.3",",,,7"
"USC00046154","NEW CUYAMA FIRE STATION, CA US","34.9455","-119.6827","658.4","2020-09",,,"50",",7,25,+","103",",7,06,+","0.00",",,,7","74.1",",7","92.4",",,,7","55.7",",,,7"
"USC00046154","NEW CUYAMA FIRE STATION, CA US","34.9455","-119.6827","658.4","2020-10",,,"35",",7,27,","97",",7,01,","0.00",",,,7","67.3",",7","86.8",",,,7","47.8",",,,7"
"USC00046154","NEW CUYAMA FIRE STATION, CA US","34.9455","-119.6827","658.4","2020-11",,,"23",",7,27,","88",",7,03,","0.00",",,,7","51.7",",7","69.2",",,,7","34.2",",,,7"
"USC00046154","NEW CUYAMA FIRE STATION, CA US","34.9455","-119.6827","658.4","2020-12",,,"25",",7,19,+","77",",7,21,+","0.82",",,,7","49.0",",7","65.8",",,,7","32.3",",,,7"
"USC00046154","NEW CUYAMA FIRE STATION, CA US","34.9455","-119.6827","658.4","2021-01",,,"26",",7,26,","86",",7,16,","1.33",",,,7","48.4",",7","64.0",",,,7","32.8",",,,7"
"USR0000CMID","MID HILLS CALIFORNIA, CA US","35.1231","-115.4114","1649.9","2020-03",,,"26",",U,27,","64",",U,31,+",,,"43.7",",U","51.5",",,,U","36.0",",,,U"
"USR0000CMID","MID HILLS CALIFORNIA, CA US","35.1231","-115.4114","1649.9","2020-04",,,"30",",U,09,","84",",U,28,",,,"53.6",",U","63.1",",,,U","44.1",",,,U"
"USR0000CMID","MID HILLS CALIFORNIA, CA US","35.1231","-115.4114","1649.9","2020-05",,,"38",",U,20,","90",",U,28,+",,,"64.8",",U","76.5",",,,U","53.1",",,,U"
"USR0000CMID","MID HILLS CALIFORNIA, CA US","35.1231","-115.4114","1649.9","2020-06",,,"44",",U,08,+","89",",U,27,+",,,"70.2",",U","82.1",",,,U","58.3",",,,U"
"USR0000CMID","MID HILLS CALIFORNIA, CA US","35.1231","-115.4114","1649.9","2020-07",,,"58",",U,25,+","97",",U,12,",,,"77.9",",U","89.4",",,,U","66.4",",,,U"
"USR0000CMID","MID HILLS CALIFORNIA, CA US","35.1231","-115.4114","1649.9","2020-08",,,"56",",U,07,","98",",U,16,+",,,"80.2",",U","91.2",",,,U","69.1",",,,U"
"USR0000CMID","MID HILLS CALIFORNIA, CA US","35.1231","-115.4114","1649.9","2020-09",,,"49",",U,09,","99",",U,06,+",,,"74.0",",U","85.2",",,,U","62.8",",,,U"
"USR0000CMID","MID HILLS CALIFORNIA, CA US","35.1231","-115.4114","1649.9","2020-10",,,"27",",U,26,","89",",U,02,",,,"65.1",",U","76.2",",,,U","53.9",",,,U"
"USR0000CMID","MID HILLS CALIFORNIA, CA US","35.1231","-115.4114","1649.9","2020-11",,,"25","1,U,10,+","76","1,U,04,",,,"50.0","2,U","60.5","1,,,U","39.6","1,,,U"
"USR0000CMID","MID HILLS CALIFORNIA, CA US","35.1231","-115.4114","1649.9","2020-12",,,"27",",U,13,","65",",U,21,+",,,"43.7",",U","51.9",",,,U","35.5",",,,U"
"USR0000CMID","MID HILLS CALIFORNIA, CA US","35.1231","-115.4114","1649.9","2021-01",,,"21",",U,26,","66",",U,17,+",,,"41.8",",U","50.4",",,,U","33.2",",,,U"
"USR0000CMID","MID HILLS CALIFORNIA, CA US","35.1231","-115.4114","1649.9","2021-02",,,"26",",U,28,+","64",",U,07,",,,"43.4",",U","52.1",",,,U","34.7",",,,U"
"USC00045860","MORONGO VALLEY NORTH, CA US","34.0864","-116.5622","958.6","2020-03",,,,,,,"2.72",",,,N",,,,,,
"USC00045860","MORONGO VALLEY NORTH, CA US","34.0864","-116.5622","958.6","2020-04",,,,,,,"1.67",",,,N",,,,,,
"USC00045860","MORONGO VALLEY NORTH, CA US","34.0864","-116.5622","958.6","2020-05",,,,,,,"0.00",",,,7",,,,,,
"USC00045860","MORONGO VALLEY NORTH, CA US","34.0864","-116.5622","958.6","2020-06",,,,,,,"0.00",",,,7",,,,,,
"USC00045860","MORONGO VALLEY NORTH, CA US","34.0864","-116.5622","958.6","2020-07",,,,,,,"0.00",",,,7",,,,,,
"USC00045860","MORONGO VALLEY NORTH, CA US","34.0864","-116.5622","958.6","2020-08",,,,,,,"0.00","1,T,,N",,,,,,
"USC00045860","MORONGO VALLEY NORTH, CA US","34.0864","-116.5622","958.6","2020-09",,,,,,,"0.00",",,,7",,,,,,
"USC00045860","MORONGO VALLEY NORTH, CA US","34.0864","-116.5622","958.6","2020-10",,,,,,,"0.00",",,,7",,,,,,
"USC00045860","MORONGO VALLEY NORTH, CA US","34.0864","-116.5622","958.6","2020-11",,,"31",",7,09,","84",",7,06,+","0.86",",,,7","58.9",",7","69.3",",,,7","48.5",",,,7"
"USC00045860","MORONGO VALLEY NORTH, CA US","34.0864","-116.5622","958.6","2020-12",,,"33",",7,30,+","72",",7,02,","0.46",",,,7","51.3",",7","61.1",",,,7","41.5",",,,7"
"USC00045860","MORONGO VALLEY NORTH, CA US","34.0864","-116.5622","958.6","2021-01",,,"28",",7,26,","79",",7,16,","1.47",",,,7","49.6",",7","58.6",",,,7","40.5",",,,7"
"USC00045860","MORONGO VALLEY NORTH, CA US","34.0864","-116.5622","958.6","2021-02",,,,,,,"0.00",",T,,N",,,,,,
"US1CANV0001","NEVADA CITY 3.4 NNW, CA US","39.30674","-121.039934","728.5","2020-03",,,,,,,"8.05",",,,N",,,,,,
"US1CANV0001","NEVADA CITY 3.4 NNW, CA US","39.30674","-121.039934","728.5","2020-04",,,,,,,"4.50",",,,N",,,,,,
"US1CANV0001","NEVADA CITY 3.4 NNW, CA US","39.30674","-121.039934","728.5","2020-05",,,,,,,"4.07",",,,N",,,,,,
"US1CANV0001","NEVADA CITY 3.4 NNW, CA US","39.30674","-121.039934","728.5","2020-06",,,,,,,"0.03",",,,N",,,,,,
"US1CANV0001","NEVADA CITY 3.4 NNW, CA US","39.30674","-121.039934","728.5","2020-07",,,,,,,"0.00",",,,N",,,,,,
"US1CANV0001","NEVADA CITY 3.4 NNW, CA US","39.30674","-121.039934","728.5","2020-08",,,,,,,"0.00",",T,,N",,,,,,
"US1CANV0001","NEVADA CITY 3.4 NNW, CA US","39.30674","-121.039934","728.5","2020-09",,,,,,,"0.00",",,,N",,,,,,
"US1CANV0001","NEVADA CITY 3.4 NNW, CA US","39.30674","-121.039934","728.5","2020-10",,,,,,,"0.00",",,,N",,,,,,
"US1CANV0001","NEVADA CITY 3.4 NNW, CA US","39.30674","-121.039934","728.5","2020-11",,,,,,,"3.69",",,,N",,,,,,
"US1CANV0001","NEVADA CITY 3.4 NNW, CA US","39.30674","-121.039934","728.5","2020-12",,,,,,,"3.41",",,,N",,,,,,
"US1CANV0001","NEVADA CITY 3.4 NNW, CA US","39.30674","-121.039934","728.5","2021-01",,,,,,,"7.36",",,,N",,,,,,
"US1CANV0001","NEVADA CITY 3.4 NNW, CA US","39.30674","-121.039934","728.5","2021-02",,,,,,,"3.15",",,,N",,,,,,
"USR0000CJAR","JARBO GAP CALIFORNIA, CA US","39.7358","-121.4889","759.0","2020-03",,,"32",",U,26,+","75",",U,03,",,,"47.5",",U","54.7",",,,U","40.3",",,,U"
"USR0000CJAR","JARBO GAP CALIFORNIA, CA US","39.7358","-121.4889","759.0","2020-04",,,"36",",U,06,+","83",",U,28,",,,"56.9",",U","65.8",",,,U","48.1",",,,U"
"USR0000CJAR","JARBO GAP CALIFORNIA, CA US","39.7358","-121.4889","759.0","2020-05",,,"42",",U,19,","93",",U,28,",,,"63.7",",U","73.4",",,,U","53.9",",,,U"
"USR0000CJAR","JARBO GAP CALIFORNIA, CA US","39.7358","-121.4889","759.0","2020-06",,,"41",",U,07,","100",",U,26,",,,"71.3",",U","82.7",",,,U","60.0",",,,U"
"USR0000CJAR","JARBO GAP CALIFORNIA, CA US","39.7358","-121.4889","759.0","2020-07",,,"60",",U,07,","97",",U,28,+",,,"79.2",",U","91.5",",,,U","66.9",",,,U"
"USR0000CJAR","JARBO GAP CALIFORNIA, CA US","39.7358","-121.4889","759.0","2020-08",,,"60",",U,06,","102",",U,15,",,,"80.7",",U","92.2",",,,U","69.2",",,,U"
"USR0000CJAR","JARBO GAP CALIFORNIA, CA US","39.7358","-121.4889","759.0","2020-09",,,"58",",U,24,+","104",",U,06,",,,"76.2",",U","86.9",",,,U","65.5",",,,U"
"USR0000CJAR","JARBO GAP CALIFORNIA, CA US","39.7358","-121.4889","759.0","2020-10",,,"43",",U,26,","92",",U,01,",,,"69.6",",U","79.6",",,,U","59.5",",,,U"
"USR0000CJAR","JARBO GAP CALIFORNIA, CA US","39.7358","-121.4889","759.0","2020-11",,,"35",",U,11,","82",",U,02,",,,"51.9",",U","60.0",",,,U","43.8",",,,U"
"USR0000CJAR","JARBO GAP CALIFORNIA, CA US","39.7358","-121.4889","759.0","2020-12",,,"35",",U,14,","65",",U,08,",,,"47.6",",U","53.8",",,,U","41.4",",,,U"
"USR0000CJAR","JARBO GAP CALIFORNIA, CA US","39.7358","-121.4889","759.0","2021-01",,,"27",",U,26,","70",",U,17,",,,"46.3",",U","52.0",",,,U","40.5",",,,U"
"USR0000CJAR","JARBO GAP CALIFORNIA, CA US","39.7358","-121.4889","759.0","2021-02",,,"35",",U,20,","68",",U,23,",,,"47.7",",U","54.7",",,,U","40.7",",,,U"
"USR0000CSCI","SANTA CRUZ ISLAND CALIFORNIA, CA US","33.9958","-119.7222","76.2","2020-03",,,"39",",U,18,+","77",",U,03,",,,"54.7",",U","63.7",",,,U","45.7",",,,U"
"USR0000CSCI","SANTA CRUZ ISLAND CALIFORNIA, CA US","33.9958","-119.7222","76.2","2020-04",,,"40",",U,08,+","96",",U,24,",,,"61.3",",U","72.6",",,,U","50.0",",,,U"
"USR0000CSCI","SANTA CRUZ ISLAND CALIFORNIA, CA US","33.9958","-119.7222","76.2","2020-05",,,"48",",U,24,+","95",",U,06,",,,"65.9",",U","78.4",",,,U","53.4",",,,U"
"USR0000CSCI","SANTA CRUZ ISLAND CALIFORNIA, CA US","33.9958","-119.7222","76.2","2020-06",,,"49",",U,17,","96",",U,10,",,,"66.5",",U","77.8",",,,U","55.2",",,,U"
"USR0000CSCI","SANTA CRUZ ISLAND CALIFORNIA, CA US","33.9958","-119.7222","76.2","2020-07",,,"51",",U,27,","94",",U,11,",,,"67.5",",U","80.9",",,,U","54.0",",,,U"
"USR0000CSCI","SANTA CRUZ ISLAND CALIFORNIA, CA US","33.9958","-119.7222","76.2","2020-08",,,"48",",U,10,","102",",U,15,",,,"72.1",",U","86.1",",,,U","58.1",",,,U"
"USR0000CSCI","SANTA CRUZ ISLAND CALIFORNIA, CA US","33.9958","-119.7222","76.2","2020-09",,,"50",",U,11,","118",",U,06,",,,"71.1",",U","85.6",",,,U","56.6",",,,U"
"USR0000CSCI","SANTA CRUZ ISLAND CALIFORNIA, CA US","33.9958","-119.7222","76.2","2020-10",,,"45",",U,27,","104",",U,01,",,,"69.0",",U","82.9",",,,U","55.2",",,,U"
"USR0000CSCI","SANTA CRUZ ISLAND CALIFORNIA, CA US","33.9958","-119.7222","76.2","2020-11",,,"38",",U,10,","94",",U,05,",,,"60.3",",U","73.6",",,,U","46.9",",,,U"
"USR0000CSCI","SANTA CRUZ ISLAND CALIFORNIA, CA US","33.9958","-119.7222","76.2","2020-12",,,"36",",U,30,","83",",U,21,+",,,"57.8",",U","70.4",",,,U","45.3",",,,U"
"USR0000CSCI","SANTA CRUZ ISLAND CALIFORNIA, CA US","33.9958","-119.7222","76.2","2021-01",,,"38",",U,24,","91",",U,15,",,,"57.1",",U","68.7",",,,U","45.4",",,,U"
"USR0000CSCI","SANTA CRUZ ISLAND CALIFORNIA, CA US","33.9958","-119.7222","76.2","2021-02",,,"40",",U,19,","81",",U,23,",,,"57.5",",U","68.6",",,,U","46.3",",,,U"
"USR0000CBRO","BROOKS CALIFORNIA, CA US","38.7383","-122.1447","107.9","2020-03",,,"31",",U,26,","82",",U,12,+",,,"53.6",",U","64.7",",,,U","42.5",",,,U"
"USR0000CBRO","BROOKS CALIFORNIA, CA US","38.7383","-122.1447","107.9","2020-04",,,"38",",U,06,","94",",U,28,+",,,"63.1",",U","77.1",",,,U","49.1",",,,U"
"USR0000CBRO","BROOKS CALIFORNIA, CA US","38.7383","-122.1447","107.9","2020-05",,,"45",",U,04,","103",",U,28,+",,,"69.8",",U","84.0",",,,U","55.6",",,,U"
"USR0000CBRO","BROOKS CALIFORNIA, CA US","38.7383","-122.1447","107.9","2020-06",,,"51",",U,07,","108",",U,26,",,,"76.7",",U","92.7",",,,U","60.7",",,,U"
"USR0000CBRO","BROOKS CALIFORNIA, CA US","38.7383","-122.1447","107.9","2020-07",,,"54",",U,03,","106",",U,12,",,,"80.4",",U","98.8",",,,U","62.0",",,,U"
"USR0000CBRO","BROOKS CALIFORNIA, CA US","38.7383","-122.1447","107.9","2020-08",,,"56",",U,06,","111",",U,15,",,,"82.6",",U","99.0",",,,U","66.2",",,,U"
"USR0000CBRO","BROOKS CALIFORNIA, CA US","38.7383","-122.1447","107.9","2020-09",,,"53",",U,14,","111",",U,06,",,,"78.7",",U","94.8",",,,U","62.6",",,,U"
"USR0000CBRO","BROOKS CALIFORNIA, CA US","38.7383","-122.1447","107.9","2020-10",,,"41",",U,28,","104",",U,01,",,,"72.2",",U","88.8",",,,U","55.7",",,,U"
"USR0000CBRO","BROOKS CALIFORNIA, CA US","38.7383","-122.1447","107.9","2020-11",,,"30",",U,12,+","87",",U,02,",,,"54.8",",U","68.6",",,,U","40.9",",,,U"
"USR0000CBRO","BROOKS CALIFORNIA, CA US","38.7383","-122.1447","107.9","2020-12",,,"31",",U,24,","74",",U,07,",,,"50.9",",U","63.2",",,,U","38.6",",,,U"
"USR0000CBRO","BROOKS CALIFORNIA, CA US","38.7383","-122.1447","107.9","2021-01",,,"26",",U,26,","84",",U,17,",,,"51.2",",U","61.0",",,,U","41.4",",,,U"
"USR0000CBRO","BROOKS CALIFORNIA, CA US","38.7383","-122.1447","107.9","2021-02",,,"36",",U,07,","78",",U,23,+",,,"54.6",",U","65.9",",,,U","43.4",",,,U"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2020-03",,,"34",",7,27,+","78",",7,06,+","6.47",",,,7","52.2",",7","62.4",",,,7","42.0",",,,7"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2020-04",,,"36","1,7,06,","89","1,7,29,","2.61",",,,7","58.7","1,7","70.3","1,,,7","47.2","1,,,7"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2020-05",,,"40",",7,06,","104",",7,29,","1.15",",,,7","68.4",",7","82.7",",,,7","54.1",",,,7"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2020-06",,,"43","2,7,07,","103","3,7,05,","0.00","1,,,7","74.6","3,7","89.4","3,,,7","59.7","2,,,7"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2020-07",,,"56",",7,07,","104",",7,13,","0.00",",,,7","82.0",",7","97.0",",,,7","66.9",",,,7"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2020-08",,,"54","3,7,06,","110","3,7,16,","0.00",",,,7","84.6","3,7","99.6","3,,,7","69.8","3,,,7"
