NAME,LATITUDE,LONGITUDE,DATE,AWND,EMNT,EMXT,PRCP,TAVG,TMAX,TMIN
"PINEHURST CALIFORNIA, CA US",36.6853,-119,20-Mar,,27,71,,43.4,51.5,35.4
"PINEHURST CALIFORNIA, CA US",36.6853,-119,20-Apr,,33,78,,51.3,59,43.6
"PINEHURST CALIFORNIA, CA US",36.6853,-119,20-May,,38,91,,61.2,72.3,50.2
"PINEHURST CALIFORNIA, CA US",36.6853,-119,20-Jun,,40,93,,68.6,81,56.2
"PINEHURST CALIFORNIA, CA US",36.6853,-119,20-Jul,,58,96,,76.2,88.7,63.7
"PINEHURST CALIFORNIA, CA US",36.6853,-119,20-Aug,,57,101,,78.6,90.8,66.5
"PINEHURST CALIFORNIA, CA US",36.6853,-119,20-Sep,,55,102,,74.1,85.4,62.9
"PINEHURST CALIFORNIA, CA US",36.6853,-119,20-Oct,,40,89,,66.7,77.7,55.7
"PINEHURST CALIFORNIA, CA US",36.6853,-119,20-Nov,,23,80,,50.3,59.8,40.8
"PINEHURST CALIFORNIA, CA US",36.6853,-119,20-Dec,,30,69,,47,56.1,38
"PINEHURST CALIFORNIA, CA US",36.6853,-119,21-Jan,,21,73,,45.5,54,37
"PINEHURST CALIFORNIA, CA US",36.6853,-119,21-Feb,,30,62,,44.7,53,36.4
"WHITE WOLF CALIFORNIA, CA US",37.8511,-119.65,20-Mar,,2,60,,28.9,39.8,17.9
"WHITE WOLF CALIFORNIA, CA US",37.8511,-119.65,20-Apr,,11,75,,38.9,52.6,25.3
"WHITE WOLF CALIFORNIA, CA US",37.8511,-119.65,20-May,,21,80,,45.6,59.1,32.1
"WHITE WOLF CALIFORNIA, CA US",37.8511,-119.65,20-Jun,,24,82,,52.3,67,37.6
"WHITE WOLF CALIFORNIA, CA US",37.8511,-119.65,20-Jul,,36,81,,60.2,76.7,43.8
"WHITE WOLF CALIFORNIA, CA US",37.8511,-119.65,20-Aug,,40,86,,63.2,78.5,47.8
"WHITE WOLF CALIFORNIA, CA US",37.8511,-119.65,20-Sep,,36,87,,59.3,73.8,44.7
"WHITE WOLF CALIFORNIA, CA US",37.8511,-119.65,20-Oct,,29,79,,53.7,69.2,38.2
"WHITE WOLF CALIFORNIA, CA US",37.8511,-119.65,20-Nov,,4,69,,37.2,51,23.4
"WHITE WOLF CALIFORNIA, CA US",37.8511,-119.65,20-Dec,,10,62,,33.4,46.5,20.3
"WHITE WOLF CALIFORNIA, CA US",37.8511,-119.65,21-Jan,,0,64,,31.7,43.7,19.8
"WHITE WOLF CALIFORNIA, CA US",37.8511,-119.65,21-Feb,,9,62,,33,47.5,18.5
"OWENS VALLEY CALIFORNIA, CA US",37.39,-118.5506,20-Mar,,22,78,,47.1,60.3,33.9
"OWENS VALLEY CALIFORNIA, CA US",37.39,-118.5506,20-Apr,,32,90,,57.6,71.4,43.8
"OWENS VALLEY CALIFORNIA, CA US",37.39,-118.5506,20-May,,40,99,,67.4,83,51.9
"OWENS VALLEY CALIFORNIA, CA US",37.39,-118.5506,20-Jun,,39,102,,73.9,89.3,58.4
"OWENS VALLEY CALIFORNIA, CA US",37.39,-118.5506,20-Jul,,60,104,,82.3,98.3,66.3
"OWENS VALLEY CALIFORNIA, CA US",37.39,-118.5506,20-Aug,,62,104,,82.9,98.2,67.6
"OWENS VALLEY CALIFORNIA, CA US",37.39,-118.5506,20-Sep,,48,103,,75,90.7,59.2
"OWENS VALLEY CALIFORNIA, CA US",37.39,-118.5506,20-Oct,,21,94,,65.6,81.5,49.7
"OWENS VALLEY CALIFORNIA, CA US",37.39,-118.5506,20-Nov,,18,79,,50.3,64.2,36.5
"OWENS VALLEY CALIFORNIA, CA US",37.39,-118.5506,20-Dec,,23,70,,44,57,31
"OWENS VALLEY CALIFORNIA, CA US",37.39,-118.5506,21-Jan,,15,74,,42.2,54.4,29.9
"OWENS VALLEY CALIFORNIA, CA US",37.39,-118.5506,21-Feb,,23,69,,45.4,58.9,31.9
"HAT CREEK, CA US",40.9316,-121.5433,20-Mar,,20,72,4.77,40.7,55.7,25.8
"HAT CREEK, CA US",40.9316,-121.5433,20-May,,27,92,2.56,56.7,74,39.4
"HAT CREEK, CA US",40.9316,-121.5433,20-Jun,,29,102,0.06,63.7,83.4,44.1
"HAT CREEK, CA US",40.9316,-121.5433,20-Jul,,40,101,0.04,69.9,92.9,46.9
"HAT CREEK, CA US",40.9316,-121.5433,20-Aug,,42,104,0.5,70.5,93.3,47.7
"HAT CREEK, CA US",40.9316,-121.5433,20-Sep,,34,103,0,64.7,88.5,41
"HAT CREEK, CA US",40.9316,-121.5433,20-Oct,,20,95,0,53.4,77.8,29
"HAT CREEK, CA US",40.9316,-121.5433,20-Nov,,12,78,1.71,39,55.6,22.4
"HAT CREEK, CA US",40.9316,-121.5433,20-Dec,,11,60,2.23,33.8,48.2,19.4
"HAT CREEK, CA US",40.9316,-121.5433,21-Jan,,10,62,2.76,35.6,47,24.2
"LOS BANOS CALIFORNIA, CA US",37.0547,-121.0531,20-Mar,,38,78,,55.3,63.9,46.6
"LOS BANOS CALIFORNIA, CA US",37.0547,-121.0531,20-Apr,,42,91,,63.3,73.5,53.1
"LOS BANOS CALIFORNIA, CA US",37.0547,-121.0531,20-May,,52,105,,71.2,83.6,58.7
"LOS BANOS CALIFORNIA, CA US",37.0547,-121.0531,20-Jun,,54,103,,75.1,88.6,61.5
"LOS BANOS CALIFORNIA, CA US",37.0547,-121.0531,20-Jul,,56,105,,78.1,92.4,63.8
"LOS BANOS CALIFORNIA, CA US",37.0547,-121.0531,20-Aug,,60,108,,82.8,95.2,70.3
"LOS BANOS CALIFORNIA, CA US",37.0547,-121.0531,20-Sep,,60,107,,78.5,90.9,66
"LOS BANOS CALIFORNIA, CA US",37.0547,-121.0531,20-Oct,,49,95,,72.4,83.7,61.1
"LOS BANOS CALIFORNIA, CA US",37.0547,-121.0531,20-Nov,,37,80,,56.4,66.3,46.5
"LOS BANOS CALIFORNIA, CA US",37.0547,-121.0531,20-Dec,,32,72,,49.9,58,41.8
"LOS BANOS CALIFORNIA, CA US",37.0547,-121.0531,21-Jan,,35,75,,51.6,59.2,44
"LOS BANOS CALIFORNIA, CA US",37.0547,-121.0531,21-Feb,,43,71,,55.4,63.8,47
"FRIANT GOVERNMENT CAMP, CA US",36.9969,-119.7072,20-Mar,,31,82,1.83,54.1,65.8,42.5
"FRIANT GOVERNMENT CAMP, CA US",36.9969,-119.7072,20-Apr,,35,92,1.72,60.5,73.3,47.7
"FRIANT GOVERNMENT CAMP, CA US",36.9969,-119.7072,20-May,,46,106,0.28,69.8,86.5,53.1
"FRIANT GOVERNMENT CAMP, CA US",36.9969,-119.7072,20-Jun,,45,106,0.11,76.3,94,58.7
"FRIANT GOVERNMENT CAMP, CA US",36.9969,-119.7072,20-Jul,,54,108,0,81.9,101,62.8
"FRIANT GOVERNMENT CAMP, CA US",36.9969,-119.7072,20-Aug,,56,110,0,83.2,101.3,65.2
"FRIANT GOVERNMENT CAMP, CA US",36.9969,-119.7072,20-Sep,,55,106,0,77.2,93.3,61.1
"FRIANT GOVERNMENT CAMP, CA US",36.9969,-119.7072,20-Nov,,33,83,0.88,55.4,67.9,43
"FRIANT GOVERNMENT CAMP, CA US",36.9969,-119.7072,20-Dec,,29,71,1.17,48.3,59.5,37
"FRIANT GOVERNMENT CAMP, CA US",36.9969,-119.7072,21-Jan,,32,71,4.38,49.6,59.9,39.3
"FRIANT GOVERNMENT CAMP, CA US",36.9969,-119.7072,21-Feb,,33,72,0.11,51.9,62.8,41
"CONVERSE CALIFORNIA, CA US",34.1942,-116.9131,20-Mar,,22,66,,40.2,50.4,29.9
"CONVERSE CALIFORNIA, CA US",34.1942,-116.9131,20-Apr,,27,84,,49.4,61.5,37.2
"CONVERSE CALIFORNIA, CA US",34.1942,-116.9131,20-May,,30,89,,58.2,73.5,42.8
"CONVERSE CALIFORNIA, CA US",34.1942,-116.9131,20-Jun,,36,87,,62.9,77.9,47.9
"CONVERSE CALIFORNIA, CA US",34.1942,-116.9131,20-Jul,,45,92,,68.9,84.9,52.9
"CONVERSE CALIFORNIA, CA US",34.1942,-116.9131,20-Aug,,46,96,,72,87.3,56.6
"CONVERSE CALIFORNIA, CA US",34.1942,-116.9131,20-Sep,,45,97,,69.4,84.5,54.4
"CONVERSE CALIFORNIA, CA US",34.1942,-116.9131,20-Oct,,30,90,,62.4,77.4,47.4
"CONVERSE CALIFORNIA, CA US",34.1942,-116.9131,20-Nov,,17,79,,49.2,63,35.4
"CONVERSE CALIFORNIA, CA US",34.1942,-116.9131,20-Dec,,25,69,,45.1,56.4,33.7
"CONVERSE CALIFORNIA, CA US",34.1942,-116.9131,21-Jan,,16,75,,43.2,54.7,31.7
"CONVERSE CALIFORNIA, CA US",34.1942,-116.9131,21-Feb,,26,66,,45.1,57.4,32.8
"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",38.5349,-121.7761,20-Mar,,35,81,1.16,54,65,43.1
"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",38.5349,-121.7761,20-Apr,,39,92,1.27,62,74.9,49
"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",38.5349,-121.7761,20-May,,45,102,0.89,69,83.7,54.3
"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",38.5349,-121.7761,20-Jun,,50,101,0.01,74.5,90.8,58.1
"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",38.5349,-121.7761,20-Jul,,53,103,0,75.9,94.1,57.6
"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",38.5349,-121.7761,20-Aug,,53,108,0.28,79.2,96.2,62.2
"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",38.5349,-121.7761,20-Sep,,52,109,0,76.1,92.8,59.3
"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",38.5349,-121.7761,20-Oct,,39,103,0,69.7,86.3,53.1
"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",38.5349,-121.7761,20-Nov,,30,85,0.47,53.7,67.5,39.9
"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",38.5349,-121.7761,20-Dec,,30,73,1.42,48.4,60,36.9
"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",38.5349,-121.7761,21-Jan,,29,73,2.69,49.5,59.5,39.6
"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",38.5349,-121.7761,21-Feb,,36,78,0.83,55.1,66.3,44.1
"HIGH SIERRA CALIFORNIA, CA US",37.3147,-119.0383,20-Mar,,8,65,,33.4,45.7,21.1
"HIGH SIERRA CALIFORNIA, CA US",37.3147,-119.0383,20-Apr,,14,79,,43.5,57.6,29.3
"HIGH SIERRA CALIFORNIA, CA US",37.3147,-119.0383,20-May,,27,87,,52.3,67.4,37.1
"HIGH SIERRA CALIFORNIA, CA US",37.3147,-119.0383,20-Jun,,29,87,,58.8,74.4,43.3
"HIGH SIERRA CALIFORNIA, CA US",37.3147,-119.0383,20-Jul,,45,89,,66.9,83.2,50.6
"HIGH SIERRA CALIFORNIA, CA US",37.3147,-119.0383,20-Aug,,47,90,,68.7,84.5,52.9
"HIGH SIERRA CALIFORNIA, CA US",37.3147,-119.0383,20-Sep,,42,92,,63.4,77.8,48.9
"HIGH SIERRA CALIFORNIA, CA US",37.3147,-119.0383,20-Oct,,26,82,,56.2,70.8,41.7
"HIGH SIERRA CALIFORNIA, CA US",37.3147,-119.0383,20-Nov,,8,70,,40.1,52.9,27.3
"HIGH SIERRA CALIFORNIA, CA US",37.3147,-119.0383,20-Dec,,14,60,,34.7,46,23.4
"HIGH SIERRA CALIFORNIA, CA US",37.3147,-119.0383,21-Jan,,6,61,,34.7,46.4,23.1
"HIGH SIERRA CALIFORNIA, CA US",37.3147,-119.0383,21-Feb,,14,65,,36.5,51.1,22
"MANZANITA LAKE CALIFORNIA, CA US",40.54,-121.5803,20-Mar,,11,63,,35,46.3,23.8
"MANZANITA LAKE CALIFORNIA, CA US",40.54,-121.5803,20-Apr,,18,77,,44.2,57.8,30.7
"MANZANITA LAKE CALIFORNIA, CA US",40.54,-121.5803,20-May,,27,82,,49.1,62.3,35.9
"MANZANITA LAKE CALIFORNIA, CA US",40.54,-121.5803,20-Jun,,30,90,,56.5,70.8,42.1
"MANZANITA LAKE CALIFORNIA, CA US",40.54,-121.5803,20-Jul,,39,90,,63.4,80.3,46.4
"MANZANITA LAKE CALIFORNIA, CA US",40.54,-121.5803,20-Aug,,42,90,,64.9,81.2,48.6
"MANZANITA LAKE CALIFORNIA, CA US",40.54,-121.5803,20-Sep,,37,94,,61.6,78.5,44.8
"MANZANITA LAKE CALIFORNIA, CA US",40.54,-121.5803,20-Oct,,27,86,,54.2,70.9,37.5
"MANZANITA LAKE CALIFORNIA, CA US",40.54,-121.5803,20-Nov,,15,74,,38.2,50.4,26
"MANZANITA LAKE CALIFORNIA, CA US",40.54,-121.5803,20-Dec,,14,66,,35.3,47.5,23.1
"MANZANITA LAKE CALIFORNIA, CA US",40.54,-121.5803,21-Jan,,2,65,,34,44.7,23.3
"MANZANITA LAKE CALIFORNIA, CA US",40.54,-121.5803,21-Feb,,17,65,,35.2,46.8,23.6
"BALCH POWER HOUSE, CA US",36.9092,-119.0883,20-Mar,,34,78,4.19,51.5,60.5,42.5
"BALCH POWER HOUSE, CA US",36.9092,-119.0883,20-Apr,,38,85,5.11,59.4,69.2,49.7
"BALCH POWER HOUSE, CA US",36.9092,-119.0883,20-May,,45,98,1.21,68.9,81.8,56
"BALCH POWER HOUSE, CA US",36.9092,-119.0883,20-Jun,,48,99,0,75.7,88.9,62.6
"BALCH POWER HOUSE, CA US",36.9092,-119.0883,20-Jul,,64,100,0,81.5,93.7,69.4
"BALCH POWER HOUSE, CA US",36.9092,-119.0883,20-Aug,,62,111,0,84,95.8,72.2
"BALCH POWER HOUSE, CA US",36.9092,-119.0883,20-Sep,,61,107,0,78,89.9,66.1
"BALCH POWER HOUSE, CA US",36.9092,-119.0883,20-Oct,,47,92,0,70.3,82,58.6
"BALCH POWER HOUSE, CA US",36.9092,-119.0883,20-Nov,,31,83,0.97,53.3,62.2,44.3
"NEEDLES AIRPORT, CA US",34.7675,-114.6188,20-Mar,7.8,45,86,2.36,63.2,73.3,53
"NEEDLES AIRPORT, CA US",34.7675,-114.6188,20-Apr,7.6,49,107,0.43,73.3,86.6,60
"NEEDLES AIRPORT, CA US",34.7675,-114.6188,20-May,9.6,59,113,0,85.6,99.7,71.5
"NEEDLES AIRPORT, CA US",34.7675,-114.6188,20-Jun,8.7,61,114,0,91.1,105.3,76.9
"NEEDLES AIRPORT, CA US",34.7675,-114.6188,20-Jul,8.1,77,121,0,99.1,112.8,85.4
"NEEDLES AIRPORT, CA US",34.7675,-114.6188,20-Aug,7.8,76,123,0,100.5,113.7,87.3
"NEEDLES AIRPORT, CA US",34.7675,-114.6188,20-Sep,7.2,66,120,0,91.6,106.6,76.6
"NEEDLES AIRPORT, CA US",34.7675,-114.6188,20-Oct,7.4,46,108,0,77.8,93.4,62.2
"NEEDLES AIRPORT, CA US",34.7675,-114.6188,20-Nov,7.8,37,93,0.03,62.7,75.7,49.6
"NEEDLES AIRPORT, CA US",34.7675,-114.6188,20-Dec,8.9,36,74,0,54.5,66,43
"NEEDLES AIRPORT, CA US",34.7675,-114.6188,21-Jan,8.9,37,79,0.05,56,67,44.9
"NEEDLES AIRPORT, CA US",34.7675,-114.6188,21-Feb,9.4,37,82,0.01,59.8,72.1,47.5
"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,20-Mar,,18,61,6.2,34.2,39.2,29.1
"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,20-Apr,,25,70,4.33,44.1,50.4,37.8
"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,20-May,,29,80,3.46,52.9,60.9,44.9
"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,20-Jun,,33,79,0.02,59.7,68.2,51.2
"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,20-Jul,,53,81,0,68.1,75.6,60.5
"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,20-Aug,,54,88,0,71.1,78.8,63.3
"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,20-Sep,,49,89,0.04,67.8,75.5,60.1
"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,20-Oct,,37,82,0,62,69.4,54.7
"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,20-Nov,,18,70,2.61,44.7,51.8,37.6
"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,20-Dec,,23,62,3.33,41.2,47.9,34.4
"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,21-Jan,,14,64,8.92,38.3,44.4,32.2
"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,21-Feb,,20,53,1.86,37.2,42.5,31.9
"HALF MOON BAY, CA US",37.4725,-122.4433,20-Mar,,36,69,2.53,51.8,59.5,44
"HALF MOON BAY, CA US",37.4725,-122.4433,20-Apr,,36,68,1.46,54.1,60.7,47.5
"HALF MOON BAY, CA US",37.4725,-122.4433,20-May,,39,67,0.69,56.4,64.1,48.7
"HALF MOON BAY, CA US",37.4725,-122.4433,20-Jun,,42,70,0.11,58.2,65.3,51
"HALF MOON BAY, CA US",37.4725,-122.4433,20-Jul,,43,68,0.03,59.2,65,53.3
"HALF MOON BAY, CA US",37.4725,-122.4433,20-Aug,,46,82,0.31,60.7,66.6,54.9
"HALF MOON BAY, CA US",37.4725,-122.4433,20-Sep,,47,83,0.04,60.8,67.3,54.3
"HALF MOON BAY, CA US",37.4725,-122.4433,20-Oct,,37,92,0.06,57.7,67.4,48
"HALF MOON BAY, CA US",37.4725,-122.4433,20-Nov,,30,71,0.71,51,61.3,40.8
"HALF MOON BAY, CA US",37.4725,-122.4433,20-Dec,,32,72,2.37,50.4,60.3,40.5
"HALF MOON BAY, CA US",37.4725,-122.4433,21-Jan,,30,75,2.89,51,60.1,42
"HALF MOON BAY, CA US",37.4725,-122.4433,21-Feb,,34,70,2.57,49.9,58.6,41.1
"SANTA BARBARA 11 W, CA US",34.4141,-119.8796,20-Mar,,38,72,3.8,54.4,62.7,46.1
"SANTA BARBARA 11 W, CA US",34.4141,-119.8796,20-Apr,,42,90,2.34,58.6,66.9,50.4
"SANTA BARBARA 11 W, CA US",34.4141,-119.8796,20-May,,48,80,0.32,61.5,70.4,52.6
"SANTA BARBARA 11 W, CA US",34.4141,-119.8796,20-Jun,,51,82,0.19,63.8,71.6,55.8
"SANTA BARBARA 11 W, CA US",34.4141,-119.8796,20-Jul,,53,76,0.13,62.8,70.4,55.3
"SANTA BARBARA 11 W, CA US",34.4141,-119.8796,20-Aug,,52,85,0.07,66.1,73.9,58.4
"SANTA BARBARA 11 W, CA US",34.4141,-119.8796,20-Sep,,50,82,0.26,64.3,72.4,56.4
"SANTA BARBARA 11 W, CA US",34.4141,-119.8796,20-Oct,,39,87,0.16,63.2,73.1,53.3
"SANTA BARBARA 11 W, CA US",34.4141,-119.8796,20-Nov,,31,84,0.04,54.2,66.3,42.2
"SANTA BARBARA 11 W, CA US",34.4141,-119.8796,20-Dec,,33,73,1.76,51.9,65.1,38.6
"SANTA BARBARA 11 W, CA US",34.4141,-119.8796,21-Jan,,37,83,5.37,54,65.1,42.9
"SANTA BARBARA 11 W, CA US",34.4141,-119.8796,21-Feb,,38,74,0.08,53.8,64.5,43.1
"LEAVITT MEADOWS, CA US",38.3,-119.55,20-Mar,,5,60,2.98,33.3,45,21.5
"LEAVITT MEADOWS, CA US",38.3,-119.55,20-Apr,,15,77,2.8,42.2,55,29.4
"LEAVITT MEADOWS, CA US",38.3,-119.55,20-May,,25,80,1,48.7,62.5,34.8
"LEAVITT MEADOWS, CA US",38.3,-119.55,20-Jun,,26,85,0.3,53.9,69.4,38.3
"LEAVITT MEADOWS, CA US",38.3,-119.55,20-Jul,,39,84,0.5,61.3,78.8,43.8
"LEAVITT MEADOWS, CA US",38.3,-119.55,20-Aug,,38,88,0.1,63.9,80.7,47.2
"LEAVITT MEADOWS, CA US",38.3,-119.55,20-Sep,,30,89,0.5,58,75.4,40.5
"LEAVITT MEADOWS, CA US",38.3,-119.55,20-Oct,,5,79,0.2,50.5,69.7,31.3
"LEAVITT MEADOWS, CA US",38.3,-119.55,20-Nov,,9,71,2.49,37.9,52.9,22.8
"LEAVITT MEADOWS, CA US",38.3,-119.55,20-Dec,,9,60,2.5,33,48.3,17.7
"LEAVITT MEADOWS, CA US",38.3,-119.55,21-Jan,,2,64,5.7,33.2,46.4,20.1
"LEAVITT MEADOWS, CA US",38.3,-119.55,21-Feb,,1,58,1.39,31.7,47.1,16.2
"MARKLEEVILLE CALIFORNIA, CA US",38.6833,-119.7667,20-Mar,,9,67,,37.1,48.6,25.6
"MARKLEEVILLE CALIFORNIA, CA US",38.6833,-119.7667,20-Apr,,19,81,,46.3,60.5,32.1
"MARKLEEVILLE CALIFORNIA, CA US",38.6833,-119.7667,20-May,,26,90,,53.8,69.5,38.1
"MARKLEEVILLE CALIFORNIA, CA US",38.6833,-119.7667,20-Jun,,27,92,,60.3,77.5,43.2
"MARKLEEVILLE CALIFORNIA, CA US",38.6833,-119.7667,20-Jul,,43,92,,68.7,87.1,50.3
"MARKLEEVILLE CALIFORNIA, CA US",38.6833,-119.7667,20-Aug,,47,95,,71.3,89.1,53.6
"MARKLEEVILLE CALIFORNIA, CA US",38.6833,-119.7667,20-Sep,,35,97,,64.6,82.5,46.6
"MARKLEEVILLE CALIFORNIA, CA US",38.6833,-119.7667,20-Oct,,11,86,,55.1,74,36.1
"MARKLEEVILLE CALIFORNIA, CA US",38.6833,-119.7667,20-Nov,,14,75,,40.2,54.2,26.2
"MARKLEEVILLE CALIFORNIA, CA US",38.6833,-119.7667,20-Dec,,14,64,,35.7,48.8,22.7
"MARKLEEVILLE CALIFORNIA, CA US",38.6833,-119.7667,21-Jan,,6,71,,36,47.8,24.2
"MARKLEEVILLE CALIFORNIA, CA US",38.6833,-119.7667,21-Feb,,12,64,,36.6,50.1,23.1
"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,20-Mar,,45,81,2.93,60.3,68.5,52.1
"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,20-Apr,,49,97,2.38,64.7,73.4,56
"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,20-May,,56,93,0.06,70,79.3,60.6
"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,20-Jun,,58,100,0,71.9,80.8,63
"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,20-Jul,,60,97,0,74.2,84.1,64.3
"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,20-Aug,,61,106,0,77.6,87.8,67.4
"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,20-Sep,,61,110,0,77.2,89.2,65.1
"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,20-Oct,,52,101,0.05,73.7,84.9,62.4
"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,20-Nov,,44,92,0.35,63.4,75.3,51.5
"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,20-Dec,,41,84,1.31,60.2,72.1,48.3
"LOS PRIETOS CALIFORNIA, CA US",34.5358,-119.7833,20-Mar,,32,84,,53.7,66,41.4
"LOS PRIETOS CALIFORNIA, CA US",34.5358,-119.7833,20-Apr,,34,94,,60.2,73.5,47
"LOS PRIETOS CALIFORNIA, CA US",34.5358,-119.7833,20-May,,40,99,,66.8,84.5,49.1
"LOS PRIETOS CALIFORNIA, CA US",34.5358,-119.7833,20-Jun,,44,105,,69.8,87.6,52.1
"LOS PRIETOS CALIFORNIA, CA US",34.5358,-119.7833,20-Jul,,47,107,,73.1,93.5,52.7
"LOS PRIETOS CALIFORNIA, CA US",34.5358,-119.7833,20-Aug,,46,112,,78.2,98.3,58
"LOS PRIETOS CALIFORNIA, CA US",34.5358,-119.7833,20-Sep,,47,119,,76.4,97.4,55.5
"LOS PRIETOS CALIFORNIA, CA US",34.5358,-119.7833,20-Oct,,42,109,,71.8,89.9,53.6
"LOS PRIETOS CALIFORNIA, CA US",34.5358,-119.7833,20-Nov,,30,93,,58.7,75.3,42.1
"LOS PRIETOS CALIFORNIA, CA US",34.5358,-119.7833,20-Dec,,29,84,,54.5,70.4,38.6
"LOS PRIETOS CALIFORNIA, CA US",34.5358,-119.7833,21-Jan,,29,90,,53.4,67.3,39.6
"LOS PRIETOS CALIFORNIA, CA US",34.5358,-119.7833,21-Feb,,34,81,,54.8,70.1,39.6
"EBBETTS PASS, CA US",38.55,-119.8,20-Mar,,10,55,7.69,29.2,37.2,21.3
"EBBETTS PASS, CA US",38.55,-119.8,20-Apr,,12,69,4.89,39.1,48.5,29.8
"EBBETTS PASS, CA US",38.55,-119.8,20-May,,25,71,2.39,44.8,53.7,35.8
"EBBETTS PASS, CA US",38.55,-119.8,20-Jun,,24,75,1.1,50.6,61,40.2
"EBBETTS PASS, CA US",38.55,-119.8,20-Jul,,42,77,2.1,59.8,69.3,50.3
"EBBETTS PASS, CA US",38.55,-119.8,20-Aug,,46,80,1.4,62,71.4,52.7
"EBBETTS PASS, CA US",38.55,-119.8,20-Sep,,37,81,0.6,57.7,67.5,47.9
"EBBETTS PASS, CA US",38.55,-119.8,20-Oct,,12,71,0,51.5,62,41
"EBBETTS PASS, CA US",38.55,-119.8,20-Nov,,8,63,5.3,36.3,45.4,27.2
"EBBETTS PASS, CA US",38.55,-119.8,20-Dec,,14,56,5.1,32.7,41.7,23.7
"EBBETTS PASS, CA US",38.55,-119.8,21-Jan,,5,58,10.29,30.9,38.8,23
"EBBETTS PASS, CA US",38.55,-119.8,21-Feb,,9,54,3.6,30.6,40.5,20.7
"SONORA PASS, CA US",38.31,-119.6,20-Mar,,4,53,4,27.8,36.8,18.8
"SONORA PASS, CA US",38.31,-119.6,20-Apr,,15,67,4.6,37.6,47.1,28.1
"SONORA PASS, CA US",38.31,-119.6,20-May,,24,74,1.2,44.5,55.4,33.6
"SONORA PASS, CA US",38.31,-119.6,20-Jun,,22,77,0.9,50.8,63.5,38.2
"SONORA PASS, CA US",38.31,-119.6,20-Jul,,40,78,0.7,59.4,72.7,46
"SONORA PASS, CA US",38.31,-119.6,20-Aug,,42,82,0.2,61.4,73.7,49.2
"SONORA PASS, CA US",38.31,-119.6,20-Sep,,33,80,0.6,55.5,67.5,43.5
"SONORA PASS, CA US",38.31,-119.6,20-Oct,,9,69,0.1,49,61.4,36.6
"SONORA PASS, CA US",38.31,-119.6,20-Nov,,4,61,2,35,44.8,25.2
"SONORA PASS, CA US",38.31,-119.6,20-Dec,,10,51,4,30.3,39.5,21.1
"SONORA PASS, CA US",38.31,-119.6,21-Jan,,2,57,6.3,30,39,21.1
"SONORA PASS, CA US",38.31,-119.6,21-Feb,,7,53,2.19,29,39.6,18.3
"TRINITY RIVER HATCHERY, CA US",40.7263,-122.7947,20-Mar,,26,78,1.81,47.1,61,33.2
"TRINITY RIVER HATCHERY, CA US",40.7263,-122.7947,20-Apr,,29,90,1.94,55.3,72.8,37.8
"TRINITY RIVER HATCHERY, CA US",40.7263,-122.7947,20-May,,35,97,2.52,61.1,76.9,45.4
"TRINITY RIVER HATCHERY, CA US",40.7263,-122.7947,20-Jun,,36,107,0.4,68.6,87.4,49.7
"TRINITY RIVER HATCHERY, CA US",40.7263,-122.7947,20-Jul,,45,106,0.69,76,97.4,54.5
"TRINITY RIVER HATCHERY, CA US",40.7263,-122.7947,20-Aug,,49,106,0.14,76.7,98.1,55.3
"TRINITY RIVER HATCHERY, CA US",40.7263,-122.7947,20-Sep,,41,103,0,68.3,90.3,46.3
